"Business services: Research and development","All offshore centres","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,50,0,0,0
"Business services: Research and development","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Australia","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Australia","Imports of Services (Euro Million)",0,0,0,0,0,0,0,10,24,42,37,39,0,0
"Business services: Research and development","Belgium","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Belgium","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Bermuda","Exports of Services (Euro Million)",0,18,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Bermuda","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Canada","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Canada","Imports of Services (Euro Million)",0,1,0,0,0,8,0,0,0,0,0,0,0,0
"Business services: Research and development","Switzerland","Exports of Services (Euro Million)",0,0,0,0,0,0,27,0,0,0,0,8,24,24
"Business services: Research and development","Switzerland","Imports of Services (Euro Million)",0,0,0,0,0,2,0,0,0,0,0,4,0,0
"Business services: Research and development","China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,4,0
"Business services: Research and development","China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,5,0,11,0,0,0,0
"Business services: Research and development","Germany","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,22,32,50,293
"Business services: Research and development","Germany","Imports of Services (Euro Million)",44,0,59,0,0,0,27,46,55,75,83,73,60,55
"Business services: Research and development","Spain","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Spain","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,84
"Business services: Research and development","France","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,8,8
"Business services: Research and development","France","Imports of Services (Euro Million)",0,21,154,0,0,33,0,61,0,73,55,38,42,76
"Business services: Research and development","United Kingdom","Exports of Services (Euro Million)",0,0,0,54,0,0,0,0,0,0,0,0,8,4
"Business services: Research and development","United Kingdom","Imports of Services (Euro Million)",106,216,0,510,0,0,623,480,343,485,439,404,310,205
"Business services: Research and development","Italy","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Italy","Imports of Services (Euro Million)",0,0,0,0,4,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Japan","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Japan","Imports of Services (Euro Million)",0,0,195,18,0,28,6,18,14,0,34,30,10,13
"Business services: Research and development","South Korea","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","South Korea","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Luxembourg","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Luxembourg","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Netherlands","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Netherlands","Imports of Services (Euro Million)",24,8,39,14,23,0,0,0,0,46,0,0,0,0
"Business services: Research and development","Sweden","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Sweden","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Taiwan, Province of China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Taiwan, Province of China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","United States","Exports of Services (Euro Million)",0,108,87,134,187,0,0,226,176,0,316,244,315,754
"Business services: Research and development","United States","Imports of Services (Euro Million)",1952,2450,2885,2571,3175,2822,0,2991,3532,6131,4216,0,7816,16428
"Business services: Research and development","South Africa","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","South Africa","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Africa (6)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Africa (6)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Asia (6)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,4,0
"Business services: Research and development","Asia (6)","Imports of Services (Euro Million)",0,0,196,18,0,0,12,0,0,112,187,196,153,0
"Business services: Research and development","Oceania and Polar Regions (2)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Oceania and Polar Regions (2)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,11,24,0,42,39,0,0
"Business services: Research and development","Central America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Central America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU17","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU17","Imports of Services (Euro Million)",0,0,0,0,0,0,357,333,410,0,0,0,0,0
"Business services: Research and development","EMU16","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU16","Imports of Services (Euro Million)",0,0,0,0,0,296,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU12","Exports of Services (Euro Million)",1,4,5,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU12","Imports of Services (Euro Million)",81,188,419,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU13","Exports of Services (Euro Million)",0,0,0,2,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU13","Imports of Services (Euro Million)",0,0,0,227,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU18","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU18","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EMU19","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,31,0,115,348
"Business services: Research and development","EMU19","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,440,450,415,1196,2428
"Business services: Research and development","EU28","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,140,679,264,495
"Business services: Research and development","EU28","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,953,945,934,1691,2638
"Business services: Research and development","EU25","Exports of Services (Euro Million)",188,205,196,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EU25","Imports of Services (Euro Million)",188,422,702,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","EU27","Exports of Services (Euro Million)",0,0,0,170,0,200,275,0,0,0,0,0,0,0
"Business services: Research and development","EU27","Imports of Services (Euro Million)",0,0,0,740,0,799,981,0,778,0,0,0,0,0
"Business services: Research and development","Europe (3)","Exports of Services (Euro Million)",188,205,196,183,171,321,303,0,0,133,140,686,288,520
"Business services: Research and development","Europe (3)","Imports of Services (Euro Million)",189,436,702,748,718,801,991,1075,1086,1348,931,969,4068,0
"Business services: Research and development","North America (1)","Exports of Services (Euro Million)",112,108,87,135,187,150,278,226,177,197,316,244,315,755
"Business services: Research and development","North America (1)","Imports of Services (Euro Million)",1954,2451,2886,2572,3178,2829,3484,0,0,0,0,0,0,0
"Business services: Research and development","South America (1)","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","South America (1)","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Research and development","Not geographically allocated","Exports of Services (Euro Million)",8,21,23,0,0,0,0,62,59,425,0,1341,0,0
"Business services: Research and development","Not geographically allocated","Imports of Services (Euro Million)",139,231,47,0,0,205,0,404,388,0,0,1422,0,0
"Business services: Architectural engineering and other technical services","All countries and international organisations","Exports of Services (Euro Million)",0,0,595,582,466,399,476,364,369,288,319,212,238,182
"Business services: Architectural engineering and other technical services","All countries and international organisations","Imports of Services (Euro Million)",106,129,259,316,250,173,186,197,161,89,150,99,64,128
"Business services: Architectural engineering and other technical services","All offshore centres","Exports of Services (Euro Million)",7,5,0,0,0,11,16,10,14,0,11,0,11,11
"Business services: Architectural engineering and other technical services","All offshore centres","Imports of Services (Euro Million)",0,0,0,0,0,0,7,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","International organisations","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","International organisations","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Australia","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Australia","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Belgium","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,20,0
"Business services: Architectural engineering and other technical services","Belgium","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Bermuda","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Bermuda","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Brazil","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Brazil","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Canada","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Canada","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Switzerland","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,4,4,8
"Business services: Architectural engineering and other technical services","Switzerland","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","China","Exports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,4
"Business services: Architectural engineering and other technical services","China","Imports of Services (Euro Million)",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Business services: Architectural engineering and other technical services","Germany","Exports of Services (Euro Million)",0,0,0,116,140,0,0,0,0,0,86,0,0,0
